Name,URL
Greenfield+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Greenfield+Union+Elementary&ID2=0616080&details=
King+City+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
South+Monterey+County+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=South+Monterey+County+Joint+Union+High&ID2=0619650&details=
Lagunita+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lagunita+Elementary&ID2=0620490&details=
Mission+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mission+Union+Elementary&ID2=0625110&details=
Monterey+Peninsula+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Monterey+Peninsula+Unified&ID2=0625530&details=
Pacific+Grove+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Pacific+Grove+Unified&ID2=0629370&details=
Salinas+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Salinas+City+Elementary&ID2=0633930&details=
Salinas+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Salinas+Union+High&ID2=0633980&details=
San+Antonio+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Antonio+Union+Elementary&ID2=0634050&details=
San+Ardo+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Ardo+Union+Elementary&ID2=0634080&details=
San+Lucas+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Lucas+Union+Elementary&ID2=0634770&details=
Santa+Rita+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Rita+Union+Elementary&ID2=0635790&details=
Spreckels+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Spreckels+Union+Elementary&ID2=0637710&details=
Washington+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Washington+Union+Elementary&ID2=0641610&details=
North+Monterey+County+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=North+Monterey+County+Unified&ID2=0627590&details=
Big+Sur+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Big+Sur+Unified&ID2=0600031&details=
Soledad+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Soledad+Unified&ID2=0637050&details=
Gonzales+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Gonzales+Unified&ID2=0600046&details=
Calistoga+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Calistoga+Joint+Unified&ID2=0607020&details=
Howell+Mountain+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Howell+Mountain+Elementary&ID2=0617760&details=
Napa+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Napa+Valley+Unified&ID2=0626640&details=
Pope+Valley+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Pope+Valley+Union+Elementary&ID2=0631380&details=
Saint+Helena+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Saint+Helena+Unified&ID2=0637830&details=
Chicago+Park+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Chicago+Park+Elementary&ID2=0608340&details=
Clear+Creek+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Clear+Creek+Elementary&ID2=0608880&details=
Grass+Valley+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Grass+Valley+Elementary&ID2=0615780&details=
Nevada+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Nevada+City+Elementary&ID2=0626820&details=
Nevada+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Nevada+Joint+Union+High&ID2=0626880&details=
Pleasant+Ridge+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Pleasant+Ridge+Union+Elementary&ID2=0630930&details=
Union+Hill+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Union+Hill+Elementary&ID2=0622950&details=
Twin+Ridges+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Twin+Ridges+Elementary&ID2=0600012&details=
Penn+Valley+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Penn+Valley+Union+Elementary&ID2=0601427&details=
Anaheim+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Anaheim+Elementary&ID2=0602610&details=
Anaheim+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Anaheim+Union+High&ID2=0602630&details=
Brea-Olinda+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Brea-Olinda+Unified&ID2=0605880&details=
Buena+Park+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Buena+Park+Elementary&ID2=0606360&details=
Capistrano+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Capistrano+Unified&ID2=0607440&details=
Centralia+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Centralia+Elementary&ID2=0608070&details=
Cypress+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cypress+Elementary&ID2=0610440&details=
Fountain+Valley+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fountain+Valley+Elementary&ID2=0614220&details=
Fullerton+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fullerton+Elementary&ID2=0614730&details=
Fullerton+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fullerton+Joint+Union+High&ID2=0614760&details=
Garden+Grove+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Garden+Grove+Unified&ID2=0614880&details=
Huntington+Beach+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Huntington+Beach+City+Elementary&ID2=0618030&details=
Huntington+Beach+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Huntington+Beach+Union+High&ID2=0618060&details=
Laguna+Beach+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Laguna+Beach+Unified&ID2=0620370&details=
La+Habra+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=La+Habra+City+Elementary&ID2=0620190&details=
Magnolia+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Magnolia+Elementary&ID2=0623430&details=
Newport-Mesa+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Newport-Mesa+Unified&ID2=0627240&details=
Ocean+View+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Orange+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Orange+Unified&ID2=5000400&details=
Placentia-Yorba+Linda+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Placentia-Yorba+Linda+Unified&ID2=0630660&details=
Santa+Ana+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Santa+Ana+Unified&ID2=0635310&details=
Savanna+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Savanna+Elementary&ID2=0636030&details=
Westminster+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Saddleback+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Saddleback+Valley+Unified&ID2=0633860&details=
Tustin+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Tustin+Unified&ID2=0640150&details=
Irvine+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Irvine+Unified&ID2=0684500&details=
Los+Alamitos+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Los+Alamitos+Unified&ID2=0622590&details=
Ackerman+Charter,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Ackerman+Charter&ID2=0601680&details=
Alta-Dutch+Flat+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Alta-Dutch+Flat+Union+Elementary&ID2=0602250&details=
Auburn+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Auburn+Union+Elementary&ID2=0603480&details=
Colfax+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Colfax+Elementary&ID2=0609300&details=
Dry+Creek+Joint+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Dry+Creek+Joint+Elementary&ID2=0611490&details=
Eureka+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Foresthill+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Foresthill+Union+Elementary&ID2=0613980&details=
Loomis+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Loomis+Union+Elementary&ID2=0622560&details=
Newcastle+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Newcastle+Elementary&ID2=0627120&details=
Placer+Hills+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Placer+Hills+Union+Elementary&ID2=0630720&details=
Placer+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Placer+Union+High&ID2=0630750&details=
Roseville+City+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Roseville+City+Elementary&ID2=0633600&details=
Roseville+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Roseville+Joint+Union+High&ID2=0633630&details=
Tahoe-Truckee+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Tahoe-Truckee+Unified&ID2=0638770&details=
Western+Placer+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Western+Placer+Unified&ID2=0642140&details=
Rocklin+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Rocklin+Unified&ID2=0600013&details=
Plumas+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Plumas+Unified&ID2=0631170&details=
Alvord+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Alvord+Unified&ID2=0602430&details=
Banning+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Banning+Unified&ID2=0603840&details=
Beaumont+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Beaumont+Unified&ID2=0604290&details=
Corona-Norco+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Corona-Norco+Unified&ID2=0609850&details=
Desert+Center+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Desert+Center+Unified&ID2=0611100&details=
Desert+Sands+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Desert+Sands+Unified&ID2=0611110&details=
Hemet+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Hemet+Unified&ID2=0616920&details=
Jurupa+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Jurupa+Unified&ID2=0619260&details=
Menifee+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Menifee+Union+Elementary&ID2=0624540&details=
Moreno+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Moreno+Valley+Unified&ID2=0625800&details=
Nuview+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Palm+Springs+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Palm+Springs+Unified&ID2=0629550&details=
Palo+Verde+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Palo+Verde+Unified&ID2=0629640&details=
Perris+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Perris+Elementary&ID2=0630180&details=
Perris+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Perris+Union+High&ID2=0630210&details=
Riverside+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Riverside+Unified&ID2=0633150&details=
Romoland+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Romoland+Elementary&ID2=0633390&details=
San+Jacinto+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Jacinto+Unified&ID2=0634440&details=
Coachella+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Coachella+Valley+Unified&ID2=0609070&details=
Lake+Elsinore+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lake+Elsinore+Unified&ID2=0600027&details=
Temecula+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Temecula+Valley+Unified&ID2=0600028&details=
Murrieta+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Murrieta+Valley+Unified&ID2=0600029&details=
Val+Verde+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Val+Verde+Unified&ID2=0691135&details=
Arcohe+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Arcohe+Union+Elementary&ID2=0603060&details=
Elk+Grove+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Elk+Grove+Unified&ID2=0612330&details=
Elverta+Joint+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Elverta+Joint+Elementary&ID2=0612600&details=
Folsom-Cordova+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Folsom-Cordova+Unified&ID2=0613890&details=
Galt+Joint+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Galt+Joint+Union+Elementary&ID2=0614790&details=
Galt+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Galt+Joint+Union+High&ID2=0614820&details=
River+Delta+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=River+Delta+Joint+Unified&ID2=0633110&details=
Robla+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Robla+Elementary&ID2=0633240&details=
Sacramento+City+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Sacramento+City+Unified&ID2=0633840&details=
San+Juan+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Juan+Unified&ID2=0691136&details=
Center+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Center+Joint+Unified&ID2=0607900&details=
Natomas+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Natomas+Unified&ID2=0600036&details=
Twin+Rivers+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Twin+Rivers+Unified&ID2=0601332&details=
Bitterwater-Tully+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bitterwater-Tully+Elementary&ID2=0605190&details=
Cienega+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cienega+Union+Elementary&ID2=0608640&details=
Hollister+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Jefferson+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Jefferson+Elementary&ID2=0618810&details=
North+County+Joint+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=North+County+Joint+Union+Elementary&ID2=0627480&details=
Panoche+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Panoche+Elementary&ID2=0629770&details=
San+Benito+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Benito+High&ID2=0634140&details=
Southside+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Southside+Elementary&ID2=0637650&details=
Tres+Pinos+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Tres+Pinos+Union+Elementary&ID2=0639690&details=
Willow+Grove+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Willow+Grove+Union+Elementary&ID2=0642630&details=
Aromas+-+San+Juan+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Aromas+-+San+Juan+Unified&ID2=0691136&details=
Adelanto+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Adelanto+Elementary&ID2=0601710&details=
Alta+Loma+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Alta+Loma+Elementary&ID2=0602160&details=
Barstow+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Barstow+Unified&ID2=0604020&details=
Bear+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Bear+Valley+Unified&ID2=0604230&details=
Central+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Central+Elementary&ID2=3800037&details=
Chaffey+Joint+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Chaffey+Joint+Union+High&ID2=0608160&details=
Chino+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Chino+Valley+Unified&ID2=0608460&details=
Colton+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Colton+Joint+Unified&ID2=0609390&details=
Cucamonga+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cucamonga+Elementary&ID2=0616300&details=
Etiwanda+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Etiwanda+Elementary&ID2=0612960&details=
Fontana+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fontana+Unified&ID2=0613920&details=
Helendale+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Helendale+Elementary&ID2=0616860&details=
Morongo+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Morongo+Unified&ID2=0625860&details=
Mountain+View+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mountain+View+Elementary&ID2=3000004&details=
Mt.+Baldy+Joint+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mt.+Baldy+Joint+Elementary&ID2=0626340&details=
Needles+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Needles+Unified&ID2=0626760&details=
Ontario-Montclair+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Oro+Grande+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Redlands+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Redlands+Unified&ID2=0632070&details=
Rialto+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Rialto+Unified&ID2=0632370&details=
Rim+of+The+World+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Rim+of+The+World+Unified&ID2=0632610&details=
San+Bernardino+City+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Bernardino+City+Unified&ID2=0634170&details=
Trona+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Trona+Joint+Unified&ID2=0639840&details=
Victor+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Victor+Elementary&ID2=0641040&details=
Victor+Valley+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Victor+Valley+Union+High&ID2=0636972&details=
Yucaipa-Calimesa+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Yucaipa-Calimesa+Joint+Unified&ID2=0643560&details=
Baker+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Baker+Valley+Unified&ID2=0603610&details=
Silver+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Silver+Valley+Unified&ID2=0636820&details=
Snowline+Joint+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Snowline+Joint+Unified&ID2=0636970&details=
Hesperia+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Hesperia+Unified&ID2=0600014&details=
Lucerne+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lucerne+Valley+Unified&ID2=0600015&details=
Upland+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Upland+Unified&ID2=0600016&details=
Apple+Valley+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Apple+Valley+Unified&ID2=0600017&details=
Alpine+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Alpine+Union+Elementary&ID2=0602100&details=
Borrego+Springs+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Borrego+Springs+Unified&ID2=0605700&details=
Cajon+Valley+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Cardiff+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Cardiff+Elementary&ID2=0607470&details=
Chula+Vista+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Chula+Vista+Elementary&ID2=0608610&details=
Coronado+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Coronado+Unified&ID2=0609870&details=
Dehesa+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Dehesa+Elementary&ID2=0610710&details=
Del+Mar+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Del+Mar+Union+Elementary&ID2=0610740&details=
Encinitas+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Encinitas+Union+Elementary&ID2=0612750&details=
Escondido+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Escondido+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Escondido+Union+High&ID2=0612910&details=
Fallbrook+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fallbrook+Union+Elementary&ID2=0613500&details=
Fallbrook+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Fallbrook+Union+High&ID2=0613530&details=
Grossmont+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Grossmont+Union+High&ID2=0616230&details=
Jamul-Dulzura+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Jamul-Dulzura+Union+Elementary&ID2=0618730&details=
Julian+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Julian+Union+Elementary&ID2=0619140&details=
Julian+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Julian+Union+High&ID2=0619110&details=
Lakeside+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Lakeside+Union+Elementary&ID2=0620760&details=
La+Mesa-Spring+Valley,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=La+Mesa-Spring+Valley&ID2=0601638&details=
Lemon+Grove+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
Mountain+Empire+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Mountain+Empire+Unified&ID2=0626100&details=
National+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=National+Elementary&ID2=0626670&details=
Poway+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Poway+Unified&ID2=0631530&details=
Ramona+City+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Ramona+City+Unified&ID2=0631710&details=
Rancho+Santa+Fe+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Rancho+Santa+Fe+Elementary&ID2=0631740&details=
San+Diego+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Diego+Unified&ID2=0634320&details=
San+Dieguito+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Dieguito+Union+High&ID2=0634380&details=
San+Pasqual+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Pasqual+Union+Elementary&ID2=0635040&details=
Santee+Elementary,https://nces.ed.gov/ccd/districtsearch/&details=
San+Ysidro+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=San+Ysidro+Elementary&ID2=0635220&details=
Solana+Beach+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Solana+Beach+Elementary&ID2=0636990&details=
South+Bay+Union+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=South+Bay+Union+Elementary&ID2=0637350&details=
Spencer+Valley+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Spencer+Valley+Elementary&ID2=0637680&details=
Sweetwater+Union+High,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Sweetwater+Union+High&ID2=0638640&details=
Vallecitos+Elementary,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Vallecitos+Elementary&ID2=0640710&details=
Vista+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Vista+Unified&ID2=0401460&details=
Carlsbad+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Carlsbad+Unified&ID2=0607500&details=
Oceanside+Unified,https://nces.ed.gov/ccd/districtsearch/district_detail.asp?Search=1&InstName=Oceanside+Unified&ID2=0628250&details=
